5
3503 	162 	175
3514 	155 	173
3524 	94 	165
3535 	51 	152
3546 	30 	137
3557 	20 	121
3567 	15 	105
3578 	13 	89
3589 	11 	72
3599 	12 	56
3610 	13 	41
3620 	13 	27
3632 	14 	19
3642 	12 	15
3652 	12 	13
3663 	12 	12
3674 	13 	12
3684 	14 	12
3695 	16 	13
3705 	19 	13
3717 	27 	15
3727 	42 	18
3737 	79 	24
3748 	147 	38
3759 	169 	53
3770 	169 	69
3780 	172 	85
3791 	174 	101
3802 	175 	117
3813 	177 	133
3823 	179 	148
3833 	178 	161
3845 	179 	171
3855 	181 	175
3866 	181 	176
3876 	181 	177
3888 	183 	178
3898 	184 	179
3909 	184 	180
3919 	185 	181
3931 	186 	182
3941 	186 	183
3952 	186 	183
3962 	189 	184
3974 	188 	185
3984 	188 	185
3995 	188 	186
4005 	189 	186
4017 	189 	187
4027 	189 	187
4038 	189 	188
4048 	190 	188
4060 	190 	188
4070 	190 	189
4081 	189 	189
4091 	189 	189
4103 	190 	189
4113 	190 	189
4123 	190 	189
4134 	190 	189
4145 	190 	189
4156 	192 	190
4166 	190 	190
4177 	191 	190
4188 	190 	190
4199 	191 	190
4209 	191 	190
4220 	192 	190
4231 	191 	190
4242 	191 	190
4252 	192 	191
4263 	192 	191
4274 	192 	191
4285 	193 	191
4295 	193 	191
4306 	192 	191
4317 	193 	192
4328 	192 	192
4338 	193 	192
4349 	194 	192
4360 	194 	192
4371 	193 	192
4381 	193 	193
4392 	194 	193
4403 	195 	193
4413 	194 	193
4424 	194 	193
4434 	194 	193
4446 	195 	194
4456 	195 	194
4467 	195 	194
4477 	195 	194
4489 	195 	194
4499 	194 	194
4510 	195 	194
4520 	194 	194
4532 	195 	194
4542 	195 	194
4553 	195 	194
4563 	196 	194
4575 	195 	194
4585 	195 	194
4596 	196 	195
4606 	196 	195
4618 	195 	195
4628 	195 	195
4639 	196 	195
4649 	197 	195
4661 	196 	195
4671 	196 	195
4682 	196 	195
4692 	196 	195
4703 	196 	195
4714 	198 	196
4724 	196 	196
4736 	196 	196
4746 	198 	196
4757 	196 	196
4767 	198 	196
4779 	197 	196
4789 	197 	196
4800 	198 	197
4810 	198 	197
4822 	197 	197
4832 	198 	197
4843 	198 	197
4853 	199 	197
4865 	199 	197
4875 	199 	198
4886 	199 	198
4896 	200 	198
4908 	199 	198
4918 	199 	198
4929 	199 	198
4939 	199 	199
4951 	199 	199
4961 	199 	199
4972 	198 	199
4982 	200 	199
4993 	199 	199
5004 	199 	199
5014 	199 	199
5025 	199 	199
5036 	199 	199
5047 	198 	198
5057 	197 	198
5068 	198 	198
5079 	200 	198
5090 	198 	198
5100 	198 	198
5111 	198 	198
5122 	198 	198
5133 	198 	198
5143 	199 	198
5154 	198 	198
5165 	199 	198
5176 	198 	198
5186 	199 	198
5197 	199 	198
5208 	199 	198
5219 	200 	198
5229 	200 	198
5240 	199 	199
5251 	200 	199
5262 	200 	199
5272 	200 	199
5282 	200 	199
5294 	200 	199
5304 	201 	199
5315 	201 	200
5325 	200 	200
5337 	201 	200
5347 	201 	200
5358 	202 	200
5368 	201 	200
5380 	202 	200
5390 	201 	201
5401 	202 	201
5411 	201 	201
5423 	202 	201
5433 	202 	201
5444 	202 	201
5454 	203 	201
5466 	202 	201
5476 	202 	201
5487 	202 	201
5497 	203 	202
5509 	202 	202
5519 	203 	202
5530 	204 	202
5540 	203 	202
5552 	203 	202
5562 	203 	202
5572 	203 	202
5583 	202 	202
5594 	203 	202
5605 	203 	202
5615 	203 	203
5626 	202 	202
5637 	202 	202
5648 	204 	202
5658 	203 	202
5669 	203 	202
5680 	203 	202
5691 	203 	202
5701 	203 	202
5712 	203 	202
5723 	204 	203
5734 	203 	203
5744 	203 	203
5755 	202 	203
5766 	204 	203
5777 	203 	203
5787 	203 	203
5798 	204 	203
5809 	203 	203
5820 	204 	203
5830 	204 	203
5841 	204 	203
5852 	204 	203
5862 	203 	203
5873 	203 	203
5883 	203 	203
5895 	203 	203
5905 	203 	203
5916 	204 	203
5926 	203 	203
5938 	204 	203
5948 	204 	203
5959 	205 	203
5969 	204 	203
5981 	204 	203
5991 	204 	203
6002 	204 	203
6012 	204 	204
6024 	204 	204
6034 	204 	204
6045 	204 	204
6055 	204 	204
6067 	205 	204
6077 	204 	204
6088 	205 	204
6098 	204 	204
6110 	205 	204
6120 	205 	204
6131 	205 	204
6141 	204 	204
6152 	205 	204
6163 	205 	204
6173 	204 	204
6184 	205 	204
6195 	205 	204
6206 	204 	204
6216 	203 	204
6227 	201 	204
6238 	194 	203
6249 	183 	200
6259 	127 	193
6270 	61 	178
6281 	29 	161
6292 	14 	142
6302 	9 	122
6312 	8 	102
6324 	6 	83
6334 	6 	63
6345 	5 	44
6355 	5 	27
6366 	5 	14
6377 	5 	9
6387 	5 	6
6397 	5 	5
6408 	5 	5
6419 	6 	5
6429 	6 	5
6439 	5 	5
6451 	6 	5
6461 	5 	5
6471 	5 	5
6481 	5 	5
6493 	5 	5
6503 	6 	5
6513 	5 	5
6524 	5 	5
6535 	5 	5
6545 	5 	5
6556 	5 	5
6566 	5 	5
6577 	5 	5
6587 	5 	5
6598 	6 	5
6608 	5 	5
6619 	5 	5
6630 	5 	5
6640 	5 	5
6650 	6 	5
6661 	6 	5
6672 	5 	5
6682 	5 	5
6692 	5 	5
6704 	5 	5
6714 	5 	5
6724 	5 	5
6734 	5 	5
6746 	5 	5
6756 	5 	5
6766 	6 	5
6777 	5 	5
6788 	5 	5
6798 	5 	5
6809 	5 	5
6819 	5 	5
6830 	5 	5
6840 	5 	5
6851 	5 	5
6861 	5 	5
6872 	5 	5
6883 	5 	5
6893 	5 	5
6903 	5 	5
6914 	5 	5
6925 	5 	5
6935 	5 	5
6945 	5 	5
6957 	6 	5
6967 	6 	5
6977 	5 	5
6987 	6 	5
6999 	5 	5
7009 	5 	5
7019 	6 	5
7030 	4 	5
7041 	5 	5
7051 	6 	5
7062 	5 	5
7072 	6 	5
7083 	6 	5
7093 	6 	5
7104 	6 	5
7114 	5 	5
7124 	5 	5
7136 	6 	5
7146 	5 	5
7156 	4 	5
7166 	6 	5
7178 	5 	5
7188 	6 	5
7198 	5 	5
7209 	5 	5
7220 	5 	5
7230 	5 	5
7241 	6 	5
7251 	5 	5
7262 	5 	5
7272 	5 	5
7283 	5 	5
7293 	5 	5
7304 	5 	5
7315 	5 	5
7325 	5 	5
7335 	5 	5
7346 	6 	5
7357 	5 	5
7367 	6 	5
7377 	5 	5
7389 	5 	5
7399 	4 	5
7409 	4 	5
7419 	6 	5
7431 	5 	5
7441 	5 	5
7451 	5 	5
7462 	5 	5
7473 	5 	4
7483 	6 	5
7494 	4 	4
7504 	5 	5
7515 	5 	5
7525 	7 	5
7536 	6 	5
7546 	12 	6
7557 	5 	6
7568 	6 	6
7578 	8 	6
7588 	30 	8
7600 	28 	11
7610 	25 	13
7620 	25 	15
7631 	41 	18
7642 	43 	22
7652 	48 	25
7663 	40 	29
7673 	32 	32
7685 	33 	34
7695 	33 	34
7705 	31 	35
7716 	25 	35
7727 	18 	34
7738 	18 	32
7748 	19 	29
7758 	21 	27
7770 	20 	25
7780 	21 	23
7790 	21 	22
7801 	19 	21
7812 	21 	20
7823 	24 	20
7833 	30 	21
7843 	43 	23
7855 	71 	29
7865 	133 	40
7876 	163 	54
7886 	175 	70
7898 	182 	86
7908 	187 	102
7918 	191 	119
7929 	192 	136
7940 	194 	153
7951 	197 	168
7961 	198 	181
7972 	200 	187
7983 	201 	191
7994 	202 	194
8004 	203 	196
8015 	204 	198
8026 	205 	199
8037 	207 	201
8047 	208 	202
8058 	208 	203
8069 	210 	204
8080 	210 	205
8090 	211 	206
8101 	211 	207
8112 	213 	208
8123 	213 	209
8133 	212 	210
8144 	213 	210
8155 	215 	211
8166 	214 	212
8176 	213 	212
8186 	215 	213
8198 	215 	213
8208 	216 	213
8219 	216 	214
8229 	216 	214
8241 	217 	215
8251 	217 	215
8262 	217 	215
8272 	217 	215
8284 	218 	216
8294 	217 	216
8305 	219 	217
8315 	218 	217
8327 	218 	217
8337 	219 	217
8348 	218 	217
8358 	219 	218
8370 	219 	218
8380 	220 	218
8391 	219 	218
8401 	220 	218
8413 	219 	218
8423 	221 	219
8434 	219 	219
8444 	220 	219
8456 	220 	219
8466 	220 	219
8476 	221 	219
8487 	221 	220
8498 	221 	220
8509 	221 	220
8519 	222 	220
8530 	221 	220
8541 	221 	220
8552 	222 	221
8562 	222 	221
8573 	222 	221
8584 	222 	221
8595 	222 	221
8605 	223 	221
8616 	222 	221
8627 	223 	222
8638 	223 	222
8648 	222 	222
8659 	223 	222
8670 	223 	222
8681 	223 	222
8691 	224 	222
8702 	223 	222
8713 	225 	223
8724 	225 	223
8734 	224 	223
8745 	224 	223
8756 	225 	223
8767 	225 	224
8777 	224 	224
8787 	225 	224
8799 	224 	224
8809 	225 	224
8820 	225 	224
8830 	223 	224
8842 	224 	224
8852 	225 	224
8863 	226 	224
8873 	224 	224
8885 	225 	224
8895 	224 	224
8906 	225 	224
8916 	225 	224
8928 	226 	224
8938 	225 	224
8949 	225 	225
8960 	225 	225
8971 	224 	224
8981 	224 	224
8992 	225 	224
9003 	224 	224
9014 	224 	224
9024 	225 	224
9035 	224 	224
9046 	225 	224
9057 	225 	224
9067 	224 	224
9077 	225 	224
9089 	225 	224
9099 	225 	224
9110 	225 	224
9120 	225 	224
9132 	225 	224
9142 	225 	224
9153 	224 	224
9163 	224 	224
9175 	225 	224
9185 	225 	224
9196 	225 	224
9206 	226 	224
9218 	225 	224
9228 	226 	225
9239 	225 	225
9249 	227 	225
9261 	226 	225
9271 	226 	225
9282 	226 	225
9292 	227 	225
9304 	226 	226
9314 	226 	226
9325 	226 	226
9335 	227 	226
9347 	228 	226
9357 	227 	226
9367 	227 	226
9378 	227 	226
9389 	228 	226
9400 	228 	227
9410 	228 	227
9421 	228 	227
9432 	228 	227
9443 	229 	227
9453 	229 	227
9464 	228 	228
9475 	229 	228
9486 	229 	228
9496 	228 	228
9507 	229 	228
9518 	229 	228
9529 	229 	228
9539 	229 	228
9550 	229 	228
9561 	230 	228
9572 	230 	229
9582 	230 	229
9593 	230 	229
9604 	230 	229
9615 	231 	229
9625 	231 	229
9636 	230 	230
9647 	231 	230
9658 	231 	230
9668 	230 	230
9678 	232 	230
9690 	230 	230
9700 	231 	230
9711 	232 	230
9721 	232 	231
9733 	232 	231
9743 	232 	231
9754 	232 	231
9764 	231 	231
9776 	232 	231
9786 	232 	231
9797 	231 	231
9807 	233 	231
9819 	232 	231
9829 	232 	231
9840 	232 	231
9850 	232 	231
9862 	232 	231
9872 	233 	232
9883 	231 	232
9893 	232 	232
9905 	233 	232
9915 	232 	232
9926 	232 	232
9936 	232 	232
9948 	232 	232
9958 	232 	232
9969 	232 	232
9979 	232 	232
9991 	233 	232
10001 	233 	232
10012 	233 	232
10022 	232 	232
10034 	232 	232
10044 	232 	232
10055 	233 	232
10065 	233 	232
10077 	235 	232
10087 	233 	232
10098 	233 	232
10108 	234 	233
10120 	233 	233
10130 	233 	233
10141 	234 	233
10151 	234 	233
10163 	234 	233
10173 	234 	233
10184 	234 	233
10194 	234 	233
10206 	235 	233
10217 	234 	233
10227 	234 	234
10238 	234 	234
10249 	234 	234
10260 	235 	234
10270 	235 	234
10281 	234 	234
10292 	235 	234
10303 	235 	234
10313 	235 	234
10324 	235 	234
10335 	235 	234
10346 	236 	234
10356 	236 	235
10368 	235 	235
10378 	235 	235
10389 	236 	235
10399 	235 	235
10411 	235 	235
10422 	236 	235
10432 	235 	235
10443 	236 	235
10454 	235 	235
10465 	236 	235
10475 	237 	235
10486 	235 	235
10497 	236 	235
10508 	237 	235
10518 	236 	235
10529 	236 	235
10540 	236 	236
10551 	236 	236
10561 	237 	236
10572 	236 	236
10583 	236 	236
10594 	237 	236
10604 	236 	236
10615 	236 	236
10627 	237 	236
10637 	236 	236
10648 	236 	236
10658 	238 	236
10670 	237 	236
10680 	237 	236
10691 	237 	236
10701 	236 	236
10713 	237 	236
10723 	236 	236
10734 	237 	236
10744 	237 	236
10756 	237 	236
10766 	237 	236
10777 	237 	236
10787 	237 	236
10799 	237 	236
10809 	239 	237
10820 	237 	237
10831 	236 	237
10842 	237 	237
10853 	237 	237
10863 	238 	237
10874 	238 	237
10885 	238 	237
10896 	237 	237
10906 	238 	237
10917 	238 	237
10928 	239 	237
10939 	238 	237
10949 	238 	237
10960 	238 	238
10971 	238 	238
10982 	238 	238
10992 	239 	238
11003 	238 	238
11014 	238 	238
11025 	239 	238
11035 	238 	238
11046 	239 	238
11058 	238 	238
11068 	239 	238
11079 	240 	238
11089 	238 	238
11101 	239 	238
11111 	238 	238
11122 	239 	238
11132 	239 	238
11144 	238 	238
11154 	238 	238
11165 	239 	238
11175 	239 	238
11187 	239 	238
11197 	239 	238
11208 	239 	238
11218 	239 	238
11230 	238 	238
11241 	239 	238
11251 	239 	238
11262 	239 	238
11273 	239 	238
11284 	240 	239
11294 	240 	239
11305 	239 	239
11316 	240 	239
11327 	240 	239
11337 	240 	239
11348 	240 	239
11359 	240 	239
11370 	240 	239
11380 	240 	239
11392 	240 	239
11402 	239 	239
11413 	240 	239
11423 	240 	239
11435 	240 	239
11446 	240 	239
11456 	240 	239
11467 	239 	239
11478 	240 	239
11489 	239 	239
11499 	239 	239
11510 	241 	239
11521 	240 	239
11532 	240 	239
11542 	239 	239
11553 	240 	239
11564 	239 	239
11575 	240 	239
11585 	240 	239
11596 	240 	239
11607 	240 	239
11618 	240 	239
11628 	241 	239
11639 	240 	239
11651 	240 	240
11661 	240 	240
11672 	240 	240
11682 	240 	240
11694 	241 	240
11704 	240 	240
11715 	241 	240
11725 	241 	240
11737 	240 	240
11747 	241 	240
11758 	240 	240
11768 	241 	240
11780 	241 	240
11790 	240 	240
11801 	242 	240
11811 	241 	240
11823 	241 	240
11833 	241 	240
11844 	241 	240
11855 	240 	240
11866 	241 	240
11877 	241 	240
11887 	241 	240
11898 	241 	241
11909 	241 	240
11920 	242 	241
11930 	242 	241
11941 	241 	241
11952 	241 	241
11963 	242 	241
11973 	242 	241
11984 	241 	241
11995 	242 	241
12006 	241 	241
12016 	242 	241
12027 	242 	241
12038 	241 	241
12049 	241 	241
12059 	241 	241
12070 	242 	241
12082 	242 	241
12092 	243 	241
12103 	241 	241
12113 	241 	241
12125 	241 	241
12135 	241 	241
12146 	242 	241
12156 	241 	241
12168 	242 	241
12178 	242 	241
12189 	242 	241
12199 	242 	241
12211 	241 	241
12221 	242 	241
12232 	242 	241
12242 	241 	241
12254 	242 	241
12264 	243 	241
12275 	242 	241
12285 	242 	241
12297 	243 	242
12308 	243 	242
12318 	242 	242
12329 	242 	242
12340 	241 	242
12351 	242 	242
12361 	243 	242
12372 	242 	242
12383 	242 	242
12394 	242 	242
12404 	242 	242
12416 	243 	242
12426 	243 	242
12437 	242 	242
12447 	243 	242
12459 	242 	242
12469 	242 	242
12480 	243 	242
12490 	242 	242
12502 	243 	242
12513 	243 	242
12523 	243 	242
12534 	242 	242
12545 	242 	242
12556 	243 	242
12566 	243 	242
12577 	242 	242
12588 	242 	242
12599 	243 	242
12609 	243 	242
12620 	242 	242
12631 	244 	242
12642 	243 	242
12652 	243 	242
12663 	243 	242
12674 	242 	242
12685 	243 	242
12695 	243 	242
12706 	243 	242
12717 	243 	242
12728 	243 	243
12739 	242 	242
12749 	243 	242
12761 	243 	242
12771 	244 	242
12782 	243 	243
12792 	244 	243
12804 	244 	243
12814 	245 	243
12825 	243 	243
12835 	244 	243
12847 	244 	243
12857 	244 	243
12868 	245 	244
12878 	245 	244
12890 	243 	244
12900 	244 	244
12911 	245 	244
12921 	244 	244
12933 	245 	244
12943 	244 	244
12954 	245 	244
12965 	244 	244
12976 	244 	244
12987 	244 	244
12997 	245 	244
13008 	244 	244
13019 	245 	244
13030 	245 	244
13040 	244 	244
13051 	245 	244
13062 	245 	244
13073 	246 	244
13083 	245 	244
13094 	245 	244
13105 	246 	245
13116 	246 	245
13126 	245 	245
13137 	244 	245
13148 	245 	245
13159 	244 	245
13169 	245 	245
13180 	245 	245
13192 	246 	245
13202 	245 	245
13213 	247 	245
13223 	246 	245
13235 	246 	245
13245 	246 	245
13256 	246 	245
13266 	246 	245
13278 	246 	245
13288 	246 	246
13299 	246 	246
13309 	246 	246
13321 	245 	245
13331 	247 	246
13342 	246 	246
13352 	245 	245
13364 	246 	245
13374 	246 	245
13385 	246 	245
13396 	246 	245
13407 	245 	245
13418 	247 	245
13428 	246 	246
13440 	246 	245
13450 	246 	245
13461 	246 	246
13471 	246 	246
13483 	246 	246
13493 	245 	245
13504 	246 	245
13514 	247 	246
13526 	246 	246
13536 	246 	246
13547 	246 	246
13557 	246 	246
13569 	246 	246
13579 	246 	246
13590 	248 	246
13600 	246 	246
13612 	247 	246
13623 	246 	246
13633 	247 	246
13644 	246 	246
13655 	246 	246
13666 	247 	246
13676 	246 	246
13687 	246 	246
13698 	247 	246
13709 	246 	246
13719 	247 	246
13730 	247 	246
13741 	247 	246
13752 	247 	246
13762 	247 	246
13773 	247 	246
13784 	248 	246
13795 	247 	247
13805 	247 	247
13816 	247 	247
13828 	247 	247
13838 	246 	247
13849 	248 	247
13859 	248 	247
13871 	247 	247
13881 	248 	247
13892 	248 	247
13902 	248 	247
13914 	247 	247
13924 	247 	247
13935 	247 	247
13945 	248 	247
13957 	247 	247
13967 	247 	247
13978 	247 	247
13988 	247 	247
14000 	248 	247
14010 	246 	247
14021 	248 	247
14031 	247 	247
14043 	248 	247
14054 	248 	247
14064 	248 	247
14075 	248 	247
14086 	248 	247
14097 	248 	247
14107 	248 	247
14118 	248 	247
14129 	248 	247
14140 	247 	247
14150 	248 	247
14161 	248 	247
14172 	247 	247
14183 	248 	247
14193 	248 	247
14204 	248 	247
14215 	247 	247
14226 	248 	247
14236 	249 	247
14247 	249 	248
14259 	248 	248
14269 	248 	248
14280 	248 	248
14290 	247 	248
14302 	248 	248
14312 	247 	247
14323 	247 	247
14333 	247 	247
14345 	248 	247
14355 	248 	247
14366 	248 	247
14376 	247 	247
14388 	248 	247
14398 	247 	247
14409 	248 	247
14419 	248 	247
14431 	248 	247
14441 	246 	247
14452 	249 	247
14464 	248 	247
14474 	247 	247
14485 	248 	247
14495 	247 	247
14507 	248 	247
14517 	249 	247
14528 	247 	247
14538 	247 	247
14550 	247 	247
14560 	247 	247
14571 	248 	247
14581 	248 	247
14593 	248 	247
14603 	248 	247
14614 	248 	247
14624 	247 	247
14636 	249 	247
14646 	248 	247
14657 	248 	247
14667 	248 	248
14679 	247 	247
14690 	248 	247
14700 	249 	248
14711 	248 	248
14722 	248 	248
14733 	249 	248
14743 	248 	248
14754 	248 	248
14765 	249 	248
14776 	249 	248
14786 	249 	248
14797 	249 	248
14808 	248 	248
14819 	248 	248
14829 	248 	248
14840 	249 	248
14851 	249 	248
14862 	249 	248
14872 	249 	248
14883 	249 	248
14895 	248 	248
14905 	249 	248
14916 	249 	248
14926 	248 	248
14938 	249 	248
14948 	249 	248
14959 	248 	248
14969 	248 	248
14981 	248 	248
14991 	248 	248
15002 	250 	248
15012 	249 	248
15024 	250 	248
15034 	248 	248
15045 	248 	248
15055 	249 	248
15067 	249 	248
15077 	249 	248
15088 	249 	248
15098 	248 	248
15110 	249 	248
15121 	248 	248
15131 	249 	248
15142 	249 	248
15153 	249 	248
15164 	249 	248
15174 	249 	248
15185 	250 	248
15196 	249 	248
15207 	249 	249
15217 	249 	249
15228 	249 	249
15239 	249 	249
15250 	249 	249
15260 	249 	249
15271 	250 	249
15282 	248 	249
15293 	249 	249
15304 	249 	249
15314 	249 	249
15326 	249 	249
15336 	249 	249
15347 	248 	248
15357 	248 	248
15369 	249 	248
15379 	249 	248
15390 	249 	248
15400 	250 	248
15412 	250 	249
15422 	249 	249
15433 	250 	249
15443 	249 	249
15455 	249 	249
15465 	249 	249
15476 	249 	249
15486 	249 	249
15498 	249 	249
15509 	249 	249
15519 	250 	249
15531 	249 	249
15541 	250 	249
15552 	249 	249
15562 	249 	249
15574 	249 	249
15584 	250 	249
15595 	250 	249
15605 	250 	249
15617 	250 	249
15627 	250 	249
15638 	250 	249
15648 	250 	249
15660 	249 	249
15670 	250 	249
15681 	250 	249
15691 	249 	249
15703 	250 	249
15713 	251 	249
15724 	250 	249
15735 	250 	249
15746 	250 	249
15757 	250 	249
15767 	250 	250
15778 	250 	250
15789 	250 	250
15800 	250 	250
15810 	249 	250
15821 	251 	250
15832 	251 	250
15843 	250 	250
15853 	250 	250
15864 	250 	250
15875 	250 	250
15886 	250 	250
15896 	250 	250
15907 	251 	250
15918 	251 	250
15929 	250 	250
15940 	251 	250
15950 	251 	250
15962 	250 	250
15972 	251 	250
15983 	251 	250
15993 	250 	250
16005 	251 	250
16015 	251 	250
16026 	250 	250
16036 	252 	250
16048 	251 	250
16058 	251 	250
16069 	251 	250
16079 	250 	250
16091 	251 	250
16101 	252 	251
16112 	250 	250
16122 	251 	250
16134 	251 	251
16145 	251 	250
16155 	252 	251
16166 	251 	251
16177 	251 	251
16188 	251 	251
16198 	251 	251
16209 	250 	250
16220 	252 	251
16231 	251 	251
16241 	251 	251
16252 	250 	251
16263 	251 	250
16274 	251 	250
16284 	251 	250
16295 	251 	250
16306 	251 	250
16317 	251 	251
16327 	250 	250
16338 	251 	250
16349 	250 	250
16360 	251 	250
16371 	251 	250
16381 	251 	250
16393 	251 	250
16403 	250 	250
16414 	251 	250
16424 	250 	250
16436 	250 	250
16446 	249 	250
16457 	249 	250
16467 	249 	250
16479 	248 	249
16489 	248 	249
16500 	247 	249
16510 	247 	248
16522 	248 	248
16532 	248 	248
16543 	246 	247
16553 	247 	247
16565 	247 	247
16576 	247 	247
16586 	246 	247
16598 	246 	246
16608 	246 	246
16619 	247 	246
16629 	245 	246
16641 	246 	246
16651 	245 	246
16662 	244 	245
