Monitorando foto-detector:
147 	-0.587459
147 	-0.577415
147 	-0.507368
147 	-0.431490
146 	-0.433937
147 	-0.531647
147 	-0.591710
147 	-0.563072
147 	-0.503623
146 	-0.505483
147 	-0.593689
147 	-0.641512
148 	-0.545174
148 	-0.298724
147 	-0.058211
148 	0.045605
148 	0.100624
148 	0.157695
148 	0.180760
147 	0.104997
148 	-0.071331
148 	-0.205866
148 	-0.243246
149 	-0.184187
148 	-0.056578
148 	-0.007535
149 	-0.027383
149 	0.019503
149 	0.118224
148 	0.132437
148 	-0.034045
149 	-0.260128
148 	-0.414335
149 	-0.510104
148 	-0.567226
148 	-0.660239
149 	-0.754557
148 	-0.775607
149 	-0.765269
149 	-0.694405
149 	-0.567519
149 	-0.460827
148 	-0.462049
148 	-0.638229
149 	-0.855845
149 	-0.925812
149 	-0.857226
148 	-0.805463
149 	-0.836836
149 	-0.845025
149 	-0.787903
149 	-0.721471
148 	-0.731147
149 	-0.834576
149 	-0.899142
149 	-0.873837
149 	-0.816499
148 	-0.819187
149 	-0.906917
148 	-1.009437
149 	-1.088494
149 	-1.074490
148 	-1.017297
149 	-1.008170
149 	-0.962127
149 	-0.851368
149 	-0.739254
149 	-0.656880
149 	-0.611908
149 	-0.598641
149 	-0.606239
149 	-0.624009
149 	-0.643967
148 	-0.717870
149 	-0.852815
148 	-0.975986
148 	-1.111162
149 	-1.205943
149 	-1.132009
149 	-0.934316
148 	-0.783068
149 	-0.745421
149 	-0.708805
149 	-0.622862
149 	-0.536371
